Sound 1,Sound 2,%Similarity,Accuracy,%Sequential,Pitch diff,FM diff,Entropy diff,Goodness diff,AM diff,From(1),To(1),From(2),To(2),Comments
Yw189_43613.23221956_5_28_6_27_1_98700.wav,bk474_43591.21874926_5_6_6_4_34_384200.wav,81,68.94,60.26,1.109,1.965,2.194,4.074,0.746,44,27060,44,31812,type  comments here
Yw189_43613.21586206_5_28_5_59_46_33700.wav,bk474_43591.21942445_5_6_6_5_42_155700.wav,80,64.6,85.34,0.934,1.945,2.098,4.184,0.89,44,27060,44,31812,type  comments here
Yw189_43613.21586206_5_28_5_59_46_60200.wav,bk474_43591.21942445_5_6_6_5_42_155700.wav,81,64.75,81.43,1.266,1.918,2.484,4.315,0.798,44,27060,44,31812,type  comments here
Yw189_43613.21594400_5_28_5_59_54_15700.wav,bk474_43591.21942445_5_6_6_5_42_155700.wav,84,64.84,70.03,1.265,1.996,2.339,4.377,0.888,44,27060,44,31812,type  comments here
Yw189_43613.21594400_5_28_5_59_54_42700.wav,bk474_43591.21942445_5_6_6_5_42_155700.wav,75,65.92,61.23,1.246,2.008,2.209,4.228,0.848,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_2200.wav,bk474_43591.21942445_5_6_6_5_42_155700.wav,89,66.97,82.73,0.998,1.976,2.217,4.041,0.846,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_28700.wav,bk474_43591.21942445_5_6_6_5_42_155700.wav,77,63.6,80.78,1.15,1.917,2.463,4.268,0.851,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_55700.wav,bk474_43591.21942445_5_6_6_5_42_155700.wav,86,64.74,46.57,1.113,1.842,2.523,4.242,0.805,44,27060,44,31812,type  comments here
Yw189_43613.22330466_5_28_6_12_10_12200.wav,bk474_43591.21942445_5_6_6_5_42_155700.wav,78,67.45,43.94,1.194,1.914,2.242,4.401,0.815,44,27060,44,31812,type  comments here
Yw189_43613.22330466_5_28_6_12_10_39200.wav,bk474_43591.21942445_5_6_6_5_42_155700.wav,87,64.42,60.26,1.09,1.807,2.158,4.363,0.842,44,27060,44,31812,type  comments here
Yw189_43613.22784754_5_28_6_19_44_12200.wav,bk474_43591.21942445_5_6_6_5_42_155700.wav,73,69.53,80.45,1.104,1.81,2.56,4.325,0.807,44,27060,44,31812,type  comments here
Yw189_43613.22784754_5_28_6_19_44_39200.wav,bk474_43591.21942445_5_6_6_5_42_155700.wav,71,65.83,43.97,1.199,1.844,2.303,4.541,0.866,44,27060,44,31812,type  comments here
Yw189_43613.22859841_5_28_6_20_59_21700.wav,bk474_43591.21942445_5_6_6_5_42_155700.wav,74,67.59,47.55,1.275,1.89,2.099,4.582,0.837,44,27060,44,31812,type  comments here
Yw189_43613.22859841_5_28_6_20_59_48700.wav,bk474_43591.21942445_5_6_6_5_42_155700.wav,79,64.74,80.45,1.18,2.004,2.299,4.542,0.891,44,27060,44,31812,type  comments here
Yw189_43613.23221956_5_28_6_27_1_11700.wav,bk474_43591.21942445_5_6_6_5_42_155700.wav,78,72.98,68.72,1.14,1.88,2.092,4.183,0.785,44,27060,44,31812,type  comments here
Yw189_43613.23221956_5_28_6_27_1_98700.wav,bk474_43591.21942445_5_6_6_5_42_155700.wav,87,66.64,80.13,1.103,1.902,2.289,3.893,0.779,44,27060,44,31812,type  comments here
Yw189_43613.21586206_5_28_5_59_46_33700.wav,bk474_43591.22901103_5_6_6_21_41_153200.wav,71,67.78,80.13,0.914,1.957,2.088,4.314,0.924,44,27060,44,31812,type  comments here
Yw189_43613.21586206_5_28_5_59_46_60200.wav,bk474_43591.22901103_5_6_6_21_41_153200.wav,79,67.84,55.37,1.277,1.926,2.509,4.442,0.831,44,27060,44,31812,type  comments here
Yw189_43613.21594400_5_28_5_59_54_15700.wav,bk474_43591.22901103_5_6_6_21_41_153200.wav,72,66.58,60.91,1.295,2.004,2.349,4.498,0.921,44,27060,44,31812,type  comments here
Yw189_43613.21594400_5_28_5_59_54_42700.wav,bk474_43591.22901103_5_6_6_21_41_153200.wav,78,69.91,53.42,1.248,2.014,2.229,4.35,0.882,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_2200.wav,bk474_43591.22901103_5_6_6_21_41_153200.wav,85,71.11,55.7,0.977,1.987,2.202,4.159,0.878,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_28700.wav,bk474_43591.22901103_5_6_6_21_41_153200.wav,74,68.86,35.83,1.149,1.925,2.49,4.393,0.884,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_55700.wav,bk474_43591.22901103_5_6_6_21_41_153200.wav,83,68.79,60.91,1.097,1.851,2.549,4.377,0.839,44,27060,44,31812,type  comments here
Yw189_43613.22330466_5_28_6_12_10_12200.wav,bk474_43591.22901103_5_6_6_21_41_153200.wav,64,71.37,39.41,1.198,1.92,2.26,4.53,0.847,44,27060,44,31812,type  comments here
Yw189_43613.22330466_5_28_6_12_10_39200.wav,bk474_43591.22901103_5_6_6_21_41_153200.wav,71,72.46,40.39,1.079,1.817,2.172,4.488,0.875,44,27060,44,31812,type  comments here
Yw189_43613.22784754_5_28_6_19_44_12200.wav,bk474_43591.22901103_5_6_6_21_41_153200.wav,73,71.62,43.97,1.11,1.819,2.582,4.454,0.841,44,27060,44,31812,type  comments here
Yw189_43613.22784754_5_28_6_19_44_39200.wav,bk474_43591.22901103_5_6_6_21_41_153200.wav,70,71.06,42.99,1.185,1.853,2.322,4.662,0.899,44,27060,44,31812,type  comments here
Yw189_43613.22859841_5_28_6_20_59_21700.wav,bk474_43591.22901103_5_6_6_21_41_153200.wav,66,73.41,59.6,1.263,1.899,2.097,4.703,0.869,44,27060,44,31812,type  comments here
Yw189_43613.22859841_5_28_6_20_59_48700.wav,bk474_43591.22901103_5_6_6_21_41_153200.wav,76,67.95,40.39,1.202,2.009,2.326,4.671,0.923,44,27060,44,31812,type  comments here
Yw189_43613.23221956_5_28_6_27_1_11700.wav,bk474_43591.22901103_5_6_6_21_41_153200.wav,76,76.09,57.32,1.167,1.889,2.084,4.306,0.817,44,27060,44,31812,type  comments here
Yw189_43613.23221956_5_28_6_27_1_98700.wav,bk474_43591.22901103_5_6_6_21_41_153200.wav,75,68.17,80.78,1.099,1.909,2.313,4.027,0.811,44,27060,44,31812,type  comments here
Yw189_43613.21586206_5_28_5_59_46_33700.wav,bk474_43591.22901103_5_6_6_21_41_241700.wav,83,68.76,53.56,0.904,1.933,2.126,4.153,0.903,44,27060,44,31812,type  comments here
Yw189_43613.21586206_5_28_5_59_46_60200.wav,bk474_43591.22901103_5_6_6_21_41_241700.wav,82,66.9,60.16,1.271,1.908,2.484,4.296,0.811,44,27060,44,31812,type  comments here
Yw189_43613.21594400_5_28_5_59_54_15700.wav,bk474_43591.22901103_5_6_6_21_41_241700.wav,80,68.12,59.6,1.268,1.985,2.352,4.342,0.899,44,27060,44,31812,type  comments here
Yw189_43613.21594400_5_28_5_59_54_42700.wav,bk474_43591.22901103_5_6_6_21_41_241700.wav,83,68.21,54.72,1.24,1.996,2.214,4.193,0.862,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_2200.wav,bk474_43591.22901103_5_6_6_21_41_241700.wav,79,72.74,64.82,0.985,1.967,2.248,4.007,0.857,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_28700.wav,bk474_43591.22901103_5_6_6_21_41_241700.wav,73,68.07,61.56,1.141,1.908,2.462,4.241,0.864,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_55700.wav,bk474_43591.22901103_5_6_6_21_41_241700.wav,86,69.71,57.98,1.091,1.832,2.522,4.243,0.819,44,27060,44,31812,type  comments here
Yw189_43613.22330466_5_28_6_12_10_12200.wav,bk474_43591.22901103_5_6_6_21_41_241700.wav,75,70.15,39.41,1.191,1.903,2.247,4.378,0.827,44,27060,44,31812,type  comments here
Yw189_43613.22330466_5_28_6_12_10_39200.wav,bk474_43591.22901103_5_6_6_21_41_241700.wav,77,73.09,61.56,1.069,1.801,2.168,4.329,0.855,44,27060,44,31812,type  comments here
Yw189_43613.22784754_5_28_6_19_44_12200.wav,bk474_43591.22901103_5_6_6_21_41_241700.wav,81,68.58,54.5,1.087,1.801,2.564,4.306,0.82,44,27060,44,31812,type  comments here
Yw189_43613.22784754_5_28_6_19_44_39200.wav,bk474_43591.22901103_5_6_6_21_41_241700.wav,75,68.71,58.21,1.193,1.838,2.309,4.512,0.879,44,27060,44,31812,type  comments here
Yw189_43613.22859841_5_28_6_20_59_21700.wav,bk474_43591.22901103_5_6_6_21_41_241700.wav,77,70.83,37.45,1.279,1.883,2.123,4.55,0.849,44,27060,44,31812,type  comments here
Yw189_43613.22859841_5_28_6_20_59_48700.wav,bk474_43591.22901103_5_6_6_21_41_241700.wav,75,66.6,60.26,1.19,1.992,2.298,4.523,0.903,44,27060,44,31812,type  comments here
Yw189_43613.23221956_5_28_6_27_1_11700.wav,bk474_43591.22901103_5_6_6_21_41_241700.wav,79,73.33,51.14,1.133,1.867,2.12,4.169,0.797,44,27060,44,31812,type  comments here
Yw189_43613.23221956_5_28_6_27_1_98700.wav,bk474_43591.22901103_5_6_6_21_41_241700.wav,82,70.48,80.13,1.089,1.892,2.29,3.877,0.791,44,27060,44,31812,type  comments here
Yw189_43613.21586206_5_28_5_59_46_33700.wav,bk474_43591.22901103_5_6_6_21_41_76700.wav,79,66.97,44.95,0.933,1.972,2.193,4.094,0.953,44,27060,44,31812,type  comments here
Yw189_43613.21586206_5_28_5_59_46_60200.wav,bk474_43591.22901103_5_6_6_21_41_76700.wav,87,66.1,46.25,1.278,1.937,2.601,4.221,0.86,44,27060,44,31812,type  comments here
Yw189_43613.21594400_5_28_5_59_54_15700.wav,bk474_43591.22901103_5_6_6_21_41_76700.wav,85,65.35,46.57,1.279,2.016,2.447,4.276,0.948,44,27060,44,31812,type  comments here
Yw189_43613.21594400_5_28_5_59_54_42700.wav,bk474_43591.22901103_5_6_6_21_41_76700.wav,88,66.01,53.63,1.255,2.024,2.323,4.13,0.911,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_2200.wav,bk474_43591.22901103_5_6_6_21_41_76700.wav,80,70.36,64.82,0.998,2.002,2.307,3.943,0.906,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_28700.wav,bk474_43591.22901103_5_6_6_21_41_76700.wav,86,64.38,67.1,1.158,1.939,2.581,4.173,0.913,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_55700.wav,bk474_43591.22901103_5_6_6_21_41_76700.wav,87,65.38,71.66,1.117,1.865,2.64,4.164,0.868,44,27060,44,31812,type  comments here
Yw189_43613.22330466_5_28_6_12_10_12200.wav,bk474_43591.22901103_5_6_6_21_41_76700.wav,79,68.84,43.64,1.189,1.93,2.355,4.315,0.876,44,27060,44,31812,type  comments here
Yw189_43613.22330466_5_28_6_12_10_39200.wav,bk474_43591.22901103_5_6_6_21_41_76700.wav,84,68.99,62.54,1.095,1.834,2.268,4.268,0.904,44,27060,44,31812,type  comments here
Yw189_43613.22784754_5_28_6_19_44_12200.wav,bk474_43591.22901103_5_6_6_21_41_76700.wav,83,68.65,42.67,1.124,1.832,2.675,4.235,0.869,44,27060,44,31812,type  comments here
Yw189_43613.22784754_5_28_6_19_44_39200.wav,bk474_43591.22901103_5_6_6_21_41_76700.wav,82,64.65,44.62,1.193,1.868,2.416,4.443,0.928,44,27060,44,31812,type  comments here
Yw189_43613.22859841_5_28_6_20_59_21700.wav,bk474_43591.22901103_5_6_6_21_41_76700.wav,82,70.45,42.99,1.269,1.913,2.199,4.48,0.898,44,27060,44,31812,type  comments here
Yw189_43613.22859841_5_28_6_20_59_48700.wav,bk474_43591.22901103_5_6_6_21_41_76700.wav,86,67.88,28.01,1.2,2.018,2.417,4.452,0.951,44,27060,44,31812,type  comments here
Yw189_43613.23221956_5_28_6_27_1_11700.wav,bk474_43591.22901103_5_6_6_21_41_76700.wav,78,72.05,68.07,1.169,1.908,2.188,4.09,0.846,44,27060,44,31812,type  comments here
Yw189_43613.23221956_5_28_6_27_1_98700.wav,bk474_43591.22901103_5_6_6_21_41_76700.wav,78,68.06,60.26,1.108,1.921,2.405,3.811,0.84,44,27060,44,31812,type  comments here
Yw189_43613.21586206_5_28_5_59_46_33700.wav,bk474_43591.23371946_5_6_6_29_31_155200.wav,57,67.64,50.48,0.979,2.043,2.346,4.148,0.894,44,27060,44,31812,type  comments here
Yw189_43613.21586206_5_28_5_59_46_60200.wav,bk474_43591.23371946_5_6_6_29_31_155200.wav,52,68.69,54.07,1.299,2.012,2.743,4.31,0.802,44,27060,44,31812,type  comments here
Yw189_43613.21594400_5_28_5_59_54_15700.wav,bk474_43591.23371946_5_6_6_29_31_155200.wav,58,67.93,53.74,1.317,2.089,2.594,4.345,0.894,44,27060,44,31812,type  comments here
Yw189_43613.21594400_5_28_5_59_54_42700.wav,bk474_43591.23371946_5_6_6_29_31_155200.wav,53,68.84,54.72,1.28,2.098,2.467,4.195,0.852,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_2200.wav,bk474_43591.23371946_5_6_6_29_31_155200.wav,56,70.3,55.37,1.036,2.074,2.465,4.006,0.852,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_28700.wav,bk474_43591.23371946_5_6_6_29_31_155200.wav,65,66.87,49.83,1.185,2.014,2.723,4.25,0.855,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_55700.wav,bk474_43591.23371946_5_6_6_29_31_155200.wav,67,64.8,48.2,1.146,1.941,2.782,4.268,0.809,44,27060,44,31812,type  comments here
Yw189_43613.22330466_5_28_6_12_10_12200.wav,bk474_43591.23371946_5_6_6_29_31_155200.wav,51,70.13,56.02,1.228,2.005,2.499,4.39,0.819,44,27060,44,31812,type  comments here
Yw189_43613.22330466_5_28_6_12_10_39200.wav,bk474_43591.23371946_5_6_6_29_31_155200.wav,62,69.32,51.14,1.127,1.91,2.414,4.335,0.846,44,27060,44,31812,type  comments here
Yw189_43613.22784754_5_28_6_19_44_12200.wav,bk474_43591.23371946_5_6_6_29_31_155200.wav,51,69.96,54.07,1.14,1.907,2.819,4.32,0.812,44,27060,44,31812,type  comments here
Yw189_43613.22784754_5_28_6_19_44_39200.wav,bk474_43591.23371946_5_6_6_29_31_155200.wav,60,67.49,47.23,1.219,1.946,2.561,4.513,0.871,44,27060,44,31812,type  comments here
Yw189_43613.22859841_5_28_6_20_59_21700.wav,bk474_43591.23371946_5_6_6_29_31_155200.wav,56,70.11,49.83,1.287,1.991,2.351,4.553,0.842,44,27060,44,31812,type  comments here
Yw189_43613.22859841_5_28_6_20_59_48700.wav,bk474_43591.23371946_5_6_6_29_31_155200.wav,51,70.85,54.07,1.227,2.092,2.559,4.538,0.896,44,27060,44,31812,type  comments here
Yw189_43613.23221956_5_28_6_27_1_11700.wav,bk474_43591.23371946_5_6_6_29_31_155200.wav,71,70.17,44.95,1.2,1.973,2.342,4.178,0.79,44,27060,44,31812,type  comments here
Yw189_43613.23221956_5_28_6_27_1_98700.wav,bk474_43591.23371946_5_6_6_29_31_155200.wav,55,71.09,54.07,1.138,1.997,2.548,3.896,0.783,44,27060,44,31812,type  comments here
Yw189_43613.21586206_5_28_5_59_46_33700.wav,bk474_43591.23371946_5_6_6_29_31_230200.wav,39,70.04,75.89,0.957,2.01,2.257,3.968,0.874,44,27060,44,31812,type  comments here
Yw189_43613.21586206_5_28_5_59_46_60200.wav,bk474_43591.23371946_5_6_6_29_31_230200.wav,43,66.91,63.51,1.27,1.985,2.618,4.096,0.78,44,27060,44,31812,type  comments here
Yw189_43613.21594400_5_28_5_59_54_15700.wav,bk474_43591.23371946_5_6_6_29_31_230200.wav,45,66.58,60.58,1.288,2.063,2.484,4.148,0.871,44,27060,44,31812,type  comments here
Yw189_43613.21594400_5_28_5_59_54_42700.wav,bk474_43591.23371946_5_6_6_29_31_230200.wav,43,66.99,65.47,1.253,2.074,2.347,3.999,0.831,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_2200.wav,bk474_43591.23371946_5_6_6_29_31_230200.wav,47,70.1,63.51,1.009,2.046,2.379,3.809,0.829,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_28700.wav,bk474_43591.23371946_5_6_6_29_31_230200.wav,35,68.76,75.24,1.158,1.984,2.597,4.045,0.833,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_55700.wav,bk474_43591.23371946_5_6_6_29_31_230200.wav,48,64.83,64.16,1.121,1.911,2.656,4.034,0.788,44,27060,44,31812,type  comments here
Yw189_43613.22330466_5_28_6_12_10_12200.wav,bk474_43591.23371946_5_6_6_29_31_230200.wav,41,68.67,58.63,1.2,1.98,2.381,4.181,0.797,44,27060,44,31812,type  comments here
Yw189_43613.22330466_5_28_6_12_10_39200.wav,bk474_43591.23371946_5_6_6_29_31_230200.wav,42,69.86,58.3,1.102,1.875,2.301,4.136,0.824,44,27060,44,31812,type  comments here
Yw189_43613.22784754_5_28_6_19_44_12200.wav,bk474_43591.23371946_5_6_6_29_31_230200.wav,42,70.77,65.47,1.114,1.877,2.697,4.106,0.79,44,27060,44,31812,type  comments here
Yw189_43613.22784754_5_28_6_19_44_39200.wav,bk474_43591.23371946_5_6_6_29_31_230200.wav,35,71.03,71,1.192,1.912,2.442,4.313,0.849,44,27060,44,31812,type  comments here
Yw189_43613.22859841_5_28_6_20_59_21700.wav,bk474_43591.23371946_5_6_6_29_31_230200.wav,43,70.27,58.63,1.258,1.957,2.254,4.354,0.819,44,27060,44,31812,type  comments here
Yw189_43613.22859841_5_28_6_20_59_48700.wav,bk474_43591.23371946_5_6_6_29_31_230200.wav,42,68.47,66.12,1.198,2.069,2.433,4.324,0.873,44,27060,44,31812,type  comments here
Yw189_43613.23221956_5_28_6_27_1_11700.wav,bk474_43591.23371946_5_6_6_29_31_230200.wav,53,69.55,59.93,1.163,1.947,2.25,3.962,0.767,44,27060,44,31812,type  comments here
Yw189_43613.23221956_5_28_6_27_1_98700.wav,bk474_43591.23371946_5_6_6_29_31_230200.wav,47,69.7,60.26,1.114,1.968,2.424,3.679,0.761,44,27060,44,31812,type  comments here
Yw189_43613.21586206_5_28_5_59_46_33700.wav,bk474_43591.23371946_5_6_6_29_31_315700.wav,51,68.48,56.35,0.971,2.001,2.239,4.161,0.862,44,27060,44,31812,type  comments here
Yw189_43613.21586206_5_28_5_59_46_60200.wav,bk474_43591.23371946_5_6_6_29_31_315700.wav,49,68.48,63.51,1.287,1.974,2.546,4.293,0.769,44,27060,44,31812,type  comments here
Yw189_43613.21594400_5_28_5_59_54_15700.wav,bk474_43591.23371946_5_6_6_29_31_315700.wav,49,66.14,64.49,1.306,2.051,2.437,4.345,0.859,44,27060,44,31812,type  comments here
Yw189_43613.21594400_5_28_5_59_54_42700.wav,bk474_43591.23371946_5_6_6_29_31_315700.wav,50,67.21,63.51,1.269,2.061,2.284,4.196,0.819,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_2200.wav,bk474_43591.23371946_5_6_6_29_31_315700.wav,62,68.19,52.44,1.026,2.036,2.368,4.005,0.817,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_28700.wav,bk474_43591.23371946_5_6_6_29_31_315700.wav,57,67.53,63.51,1.175,1.975,2.523,4.242,0.821,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_55700.wav,bk474_43591.23371946_5_6_6_29_31_315700.wav,58,67.12,67.75,1.137,1.9,2.583,4.231,0.776,44,27060,44,31812,type  comments here
Yw189_43613.22330466_5_28_6_12_10_12200.wav,bk474_43591.23371946_5_6_6_29_31_315700.wav,50,69.46,65.14,1.217,1.968,2.32,4.378,0.785,44,27060,44,31812,type  comments here
Yw189_43613.22330466_5_28_6_12_10_39200.wav,bk474_43591.23371946_5_6_6_29_31_315700.wav,58,68.44,63.84,1.118,1.868,2.247,4.333,0.813,44,27060,44,31812,type  comments here
Yw189_43613.22784754_5_28_6_19_44_12200.wav,bk474_43591.23371946_5_6_6_29_31_315700.wav,53,70.52,68.72,1.13,1.868,2.632,4.303,0.778,44,27060,44,31812,type  comments here
Yw189_43613.22784754_5_28_6_19_44_39200.wav,bk474_43591.23371946_5_6_6_29_31_315700.wav,52,69.35,56.02,1.209,1.904,2.381,4.511,0.837,44,27060,44,31812,type  comments here
Yw189_43613.22859841_5_28_6_20_59_21700.wav,bk474_43591.23371946_5_6_6_29_31_315700.wav,57,69.68,46.57,1.276,1.949,2.227,4.551,0.807,44,27060,44,31812,type  comments here
Yw189_43613.22859841_5_28_6_20_59_48700.wav,bk474_43591.23371946_5_6_6_29_31_315700.wav,47,70.69,63.84,1.216,2.056,2.36,4.521,0.861,44,27060,44,31812,type  comments here
Yw189_43613.23221956_5_28_6_27_1_11700.wav,bk474_43591.23371946_5_6_6_29_31_315700.wav,60,68.81,62.86,1.189,1.936,2.229,4.16,0.755,44,27060,44,31812,type  comments here
Yw189_43613.23221956_5_28_6_27_1_98700.wav,bk474_43591.23371946_5_6_6_29_31_315700.wav,62,69.72,49.83,1.128,1.958,2.355,3.876,0.749,44,27060,44,31812,type  comments here
Yw189_43613.21586206_5_28_5_59_46_33700.wav,bk474_43591.23557863_5_6_6_32_37_15700.wav,79,66.66,35.5,0.951,1.988,2.192,4.345,0.9,44,27060,44,31812,type  comments here
Yw189_43613.21586206_5_28_5_59_46_60200.wav,bk474_43591.23557863_5_6_6_32_37_15700.wav,87,66.42,58.95,1.279,1.958,2.497,4.489,0.806,44,27060,44,31812,type  comments here
Yw189_43613.21594400_5_28_5_59_54_15700.wav,bk474_43591.23557863_5_6_6_32_37_15700.wav,81,68.17,22.14,1.281,2.036,2.389,4.528,0.897,44,27060,44,31812,type  comments here
Yw189_43613.21594400_5_28_5_59_54_42700.wav,bk474_43591.23557863_5_6_6_32_37_15700.wav,90,63.2,24.18,1.258,2.045,2.235,4.38,0.856,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_2200.wav,bk474_43591.23557863_5_6_6_32_37_15700.wav,92,69.69,64.82,1.005,2.02,2.32,4.19,0.854,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_28700.wav,bk474_43591.23557863_5_6_6_32_37_15700.wav,84,65.7,35.5,1.162,1.96,2.474,4.431,0.859,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_55700.wav,bk474_43591.23557863_5_6_6_32_37_15700.wav,80,66.5,66.12,1.12,1.884,2.535,4.441,0.813,44,27060,44,31812,type  comments here
Yw189_43613.22330466_5_28_6_12_10_12200.wav,bk474_43591.23557863_5_6_6_32_37_15700.wav,85,67.86,55.04,1.206,1.951,2.272,4.572,0.822,44,27060,44,31812,type  comments here
Yw189_43613.22330466_5_28_6_12_10_39200.wav,bk474_43591.23557863_5_6_6_32_37_15700.wav,91,65.68,22.8,1.101,1.854,2.199,4.522,0.85,44,27060,44,31812,type  comments here
Yw189_43613.22784754_5_28_6_19_44_12200.wav,bk474_43591.23557863_5_6_6_32_37_15700.wav,91,67.19,56.35,1.114,1.853,2.583,4.5,0.816,44,27060,44,31812,type  comments here
Yw189_43613.22784754_5_28_6_19_44_39200.wav,bk474_43591.23557863_5_6_6_32_37_15700.wav,87,63.66,27.68,1.196,1.89,2.332,4.694,0.874,44,27060,44,31812,type  comments here
Yw189_43613.22859841_5_28_6_20_59_21700.wav,bk474_43591.23557863_5_6_6_32_37_15700.wav,85,65.66,29.96,1.267,1.935,2.179,4.736,0.845,44,27060,44,31812,type  comments here
Yw189_43613.22859841_5_28_6_20_59_48700.wav,bk474_43591.23557863_5_6_6_32_37_15700.wav,82,66.57,57.65,1.195,2.038,2.311,4.717,0.899,44,27060,44,31812,type  comments here
Yw189_43613.23221956_5_28_6_27_1_11700.wav,bk474_43591.23557863_5_6_6_32_37_15700.wav,77,74.31,52.44,1.174,1.922,2.181,4.353,0.793,44,27060,44,31812,type  comments here
Yw189_43613.23221956_5_28_6_27_1_98700.wav,bk474_43591.23557863_5_6_6_32_37_15700.wav,92,67.22,60.26,1.114,1.943,2.306,4.077,0.787,44,27060,44,31812,type  comments here
Yw189_43613.21586206_5_28_5_59_46_33700.wav,bk474_43591.23557863_5_6_6_32_37_91200.wav,77,63.76,27.36,0.966,1.969,2.25,4.195,0.891,44,27060,44,31812,type  comments here
Yw189_43613.21586206_5_28_5_59_46_60200.wav,bk474_43591.23557863_5_6_6_32_37_91200.wav,79,67.53,42.67,1.297,1.946,2.598,4.324,0.798,44,27060,44,31812,type  comments here
Yw189_43613.21594400_5_28_5_59_54_15700.wav,bk474_43591.23557863_5_6_6_32_37_91200.wav,68,66.44,38.43,1.315,2.026,2.471,4.382,0.888,44,27060,44,31812,type  comments here
Yw189_43613.21594400_5_28_5_59_54_42700.wav,bk474_43591.23557863_5_6_6_32_37_91200.wav,78,67.69,39.73,1.278,2.036,2.329,4.235,0.848,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_2200.wav,bk474_43591.23557863_5_6_6_32_37_91200.wav,92,66.19,35.5,1.029,2.011,2.372,4.046,0.846,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_28700.wav,bk474_43591.23557863_5_6_6_32_37_91200.wav,75,63.43,46.9,1.181,1.946,2.576,4.277,0.851,44,27060,44,31812,type  comments here
Yw189_43613.21622297_5_28_6_0_22_55700.wav,bk474_43591.23557863_5_6_6_32_37_91200.wav,85,62.89,46.9,1.144,1.872,2.636,4.262,0.806,44,27060,44,31812,type  comments here
Yw189_43613.22330466_5_28_6_12_10_12200.wav,bk474_43591.23557863_5_6_6_32_37_91200.wav,75,67.55,36.48,1.211,1.94,2.364,4.417,0.814,44,27060,44,31812,type  comments here
Yw189_43613.22330466_5_28_6_12_10_39200.wav,bk474_43591.23557863_5_6_6_32_37_91200.wav,89,63.22,40.39,1.122,1.838,2.286,4.373,0.842,44,27060,44,31812,type  comments here
Yw189_43613.22784754_5_28_6_19_44_12200.wav,bk474_43591.23557863_5_6_6_32_37_91200.wav,76,68.42,28.99,1.149,1.839,2.679,4.338,0.808,44,27060,44,31812,type  comments here
Yw189_43613.22784754_5_28_6_19_44_39200.wav,bk474_43591.23557863_5_6_6_32_37_91200.wav,70,68.64,52.76,1.216,1.874,2.425,4.548,0.866,44,27060,44,31812,type  comments here
Yw189_43613.22859841_5_28_6_20_59_21700.wav,bk474_43591.23557863_5_6_6_32_37_91200.wav,77,71.21,26.13,1.289,1.918,2.245,4.585,0.837,44,27060,44,31812,type  comments here
Yw189_43613.22859841_5_28_6_20_59_48700.wav,bk474_43591.23557863_5_6_6_32_37_91200.wav,76,65.11,30.29,1.22,2.03,2.413,4.555,0.891,44,27060,44,31812,type  comments here
Yw189_43613.23221956_5_28_6_27_1_11700.wav,bk474_43591.23557863_5_6_6_32_37_91200.wav,76,67.99,52.44,1.192,1.918,2.242,4.19,0.785,44,27060,44,31812,type  comments here
Yw189_43613.23221956_5_28_6_27_1_98700.wav,bk474_43591.23557863_5_6_6_32_37_91200.wav,83,66.95,44.04,1.133,1.93,2.405,3.912,0.779,44,27060,44,31812,type  comments here
Yw189_43613.21586206_5_28_5_59_46_33700.wav,bk474_43591.23665274_5_6_6_34_25_169700.wav,75,66.88,57,0.921,1.979,2.165,4.403,0.844,44,27060,44,31812,type  comments here
